YEAR,SAMPLE,SERIAL,CBSERIAL,NUMPREC,HHWT,HHTYPE,CLUSTER,CPI99,STATEFIP,COUNTYFIP,PUMA,STRATA,GQ,OWNERSHP,OWNERSHPD,RENT,COSTELEC,COSTGAS,HHINCOME,VALUEH,ROOMS,BUILTYR2,UNITSSTR,BEDROOMS,FUELHEAT,VEHICLES,PERNUM,PERWT,NCHILD,RELATE,RELATED,SEX,AGE,MARST,RACE,RACED,HISPAN,HISPAND,BPL,BPLD,CITIZEN,YRIMMIG,EDUC,EDUCD,DEGFIELD,DEGFIELDD,EMPSTAT,EMPSTATD,LABFORCE,OCC1990,CLASSWKR,CLASSWKRD,WKSWORK2,UHRSWORK,INCBUS00,INCEARN,SEI,MOVEDIN,QBPL,QINCWAGE
2017,201701,247186,2017000516751,2,66,9,2017002471861,0.679,9,3,304,30409,1,1,12,0,1920,360,82800,380000,5,14,3,3,2,3,2,68,0,11,1114,2,69,5,1,100,0,0,9,900,0,0,6,63,0,0,3,30,1,207,2,23,0,0,0,0,22,0,0,0
2017,201701,516145,2017000323141,10,104,1,2017005161451,0.679,20,0,1304,130420,1,1,12,0,2880,840,78280,80000,10,5,3,6,2,4,1,105,4,1,101,1,42,1,7,700,1,100,200,20000,2,1995,6,63,0,0,1,10,2,779,2,22,6,40,0,22500,18,4,0,0
2017,201701,748827,2017000487283,5,112,1,2017007488271,0.679,31,0,200,20031,1,1,12,0,5400,1200,90000,600000,10,14,3,5,4,5,3,86,0,3,301,2,14,6,1,100,0,0,31,3100,0,0,2,26,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,227665,2017000635887,2,92,1,2017002276651,0.679,8,0,814,81408,1,1,12,0,2160,9993,16400,550000,9,1,3,4,4,2,1,92,0,1,101,2,61,1,1,100,0,0,26,2600,0,0,10,101,62,6200,1,10,2,379,2,23,3,16,0,11400,44,7,0,0
2017,201701,1067133,2017000648606,3,31,3,2017010671331,0.679,42,85,1400,140042,1,1,13,0,600,480,46740,100000,4,4,3,3,2,2,1,31,2,1,101,2,52,6,1,100,0,0,42,4200,0,0,6,63,0,0,1,10,2,243,2,22,6,40,0,41600,68,5,0,0
2017,201701,588703,2017000921500,3,51,1,2017005887031,0.679,24,5,504,50424,1,1,13,0,4440,9993,110830,249000,9,6,3,5,4,3,1,52,1,1,101,2,49,1,1,100,0,0,24,2400,0,0,6,63,0,0,1,10,2,313,2,22,6,40,0,60000,61,5,4,4
2017,201701,160980,2017000962534,7,87,1,2017001609801,0.679,6,37,3763,376306,1,2,22,1000,240,720,24000,9999999,4,6,5,3,2,2,4,115,0,3,301,2,7,6,1,100,1,100,6,600,0,0,1,14,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,372108,2017000543478,3,51,3,2017003721081,0.679,13,67,3005,300513,1,1,13,0,1080,1680,72000,371000,10,6,3,5,2,1,2,43,0,3,301,2,15,6,1,100,0,0,13,1300,0,0,2,26,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,0
2017,201701,90430,2017000230116,2,65,1,2017000904301,0.679,6,37,3732,373206,1,2,22,620,360,240,17600,9999999,3,3,7,2,2,1,2,69,0,2,201,2,89,1,1,100,1,100,200,20000,3,1965,2,22,0,0,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,191320,2017001277596,2,40,3,2017001913201,0.679,6,37,3716,371606,1,1,12,0,960,600,28860,450000,2,4,3,1,1,1,1,39,0,1,101,2,89,5,1,100,1,100,200,20000,2,1951,6,63,0,0,3,30,1,999,0,0,0,0,0,0,0,7,0,0
2017,201701,255153,2017001295414,1,63,6,2017002551531,0.679,9,1,105,10509,1,1,12,0,960,9993,45700,340000,5,2,3,4,5,1,1,64,0,1,101,2,95,5,1,100,0,0,9,900,0,0,10,101,19,1902,3,30,1,999,0,0,0,0,0,0,0,7,4,0
2017,201701,1368486,2017000192927,2,134,1,2017013684861,0.679,55,105,2400,240055,1,1,12,0,1800,240,126400,250000,6,6,3,4,2,2,2,126,0,2,201,1,70,1,1,100,0,0,39,3900,0,0,11,115,55,5507,1,10,2,658,1,13,4,30,10100,10100,18,0,0,0
2017,201701,923045,2017000652481,1,69,4,2017009230451,0.679,37,191,4000,400037,1,2,22,500,720,9993,30000,9999999,4,9,6,3,4,1,1,69,0,1,101,1,24,3,1,100,1,100,37,3700,0,0,8,81,0,0,1,10,2,799,2,22,6,40,0,30000,18,1,0,0
2017,201701,1011367,2017000294070,2,121,3,2017010113671,0.679,40,0,1201,120140,1,2,22,450,1440,9993,47800,9999999,4,7,8,3,4,2,1,121,1,1,101,2,58,4,1,100,0,0,6,600,0,0,6,63,0,0,1,10,2,436,2,22,6,40,0,25800,15,2,0,0
2017,201701,1265313,2017001423105,1,92,0,2017012653131,0.679,48,0,6000,600048,3,0,0,0,0,0,9999999,9999999,0,0,0,0,0,0,1,92,0,13,1301,1,73,4,1,100,1,100,48,4800,0,0,11,114,26,2601,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,429704,2017000466309,5,129,1,2017004297041,0.679,17,167,1300,130017,1,1,13,0,2400,9992,124000,320000,16,9,3,6,2,3,2,146,3,2,201,2,39,1,1,100,0,0,29,2900,0,0,11,114,23,2300,1,10,2,156,2,28,6,40,0,38000,72,0,0,0
2017,201701,815513,2017001054043,5,38,3,2017008155131,0.679,35,0,400,40035,1,1,13,0,1320,600,22600,33000,8,4,3,5,4,2,5,28,0,3,301,2,9,6,1,100,1,100,48,4800,0,0,1,16,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,103128,2017000363137,5,56,1,2017001031281,0.679,6,73,7314,731406,1,1,13,0,4200,1200,174600,600000,8,4,3,5,4,3,2,60,1,2,201,2,53,1,1,100,0,0,36,3600,0,0,10,101,62,6203,1,10,2,156,2,22,6,45,0,73000,72,0,4,4
2017,201701,928645,2017000839235,2,85,1,2017009286451,0.679,37,119,3106,310637,1,1,13,0,1200,120,216400,315000,7,20,3,4,2,2,2,99,0,2,201,2,53,1,1,100,0,0,40,4000,0,0,7,71,0,0,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,115232,2017000487251,5,62,1,2017001152321,0.679,6,37,3759,375906,1,1,13,0,480,480,78000,515000,5,1,3,3,3,3,5,53,0,3,303,2,13,6,8,826,4,412,210,21040,3,2011,2,26,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,827724,2017000175977,4,97,3,2017008277241,0.679,36,103,3313,331336,1,2,22,1500,9997,9993,25900,9999999,5,3,3,3,5,1,3,156,0,3,301,1,14,6,2,200,2,200,36,3600,0,0,3,30,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,313332,2017000791338,3,137,1,2017003133321,0.679,12,0,9300,930012,1,2,22,650,3480,9993,39700,9999999,4,2,8,3,4,9,2,232,1,2,201,1,30,1,2,200,0,0,12,1200,0,0,7,71,0,0,2,20,2,588,2,22,6,48,0,32000,19,0,0,4
2017,201701,238030,2017001284603,2,116,1,2017002380301,0.679,8,0,807,80708,1,1,12,0,1200,360,60600,250000,8,5,3,4,2,2,2,106,0,2,201,2,67,1,1,100,0,0,8,800,0,0,7,71,0,0,3,30,1,525,2,27,0,0,0,0,36,0,0,0
2017,201701,715759,2017000140028,5,152,1,2017007157591,0.679,29,510,1901,190129,1,1,12,0,960,2760,106400,20000,6,5,3,4,2,2,2,145,1,2,201,1,52,1,2,200,0,0,28,2800,0,0,7,71,0,0,1,10,2,18,2,22,6,40,0,40900,32,0,0,0
2017,201701,153414,2017000884043,3,55,7,2017001534141,0.679,6,81,8106,810606,1,1,13,0,1680,9992,208400,800000,4,3,3,3,2,3,2,99,0,12,1241,2,66,5,2,200,0,0,29,2900,0,0,7,71,0,0,1,10,2,447,2,27,6,40,0,40000,13,0,0,4
2017,201701,231883,2017000898907,4,171,1,2017002318831,0.679,8,0,700,70008,1,1,13,0,1200,120,3700,156000,6,11,3,4,2,2,1,171,2,1,101,1,42,1,1,100,0,0,20,2000,0,0,10,101,36,3600,3,30,1,999,0,0,0,0,0,0,0,4,0,0
2017,201701,1133440,2017001495620,1,88,0,2017011334401,0.679,46,0,300,30046,4,0,0,0,0,0,9999999,9999999,0,0,0,0,0,0,1,88,0,12,1270,1,20,6,1,100,0,0,46,4600,0,0,7,71,0,0,1,10,2,275,2,22,6,10,0,3500,47,0,4,4
2017,201701,104851,2017000380839,4,66,1,2017001048511,0.679,6,37,3721,372106,1,2,22,1200,1320,1080,12300,9999999,4,3,8,3,2,2,2,68,2,2,201,1,39,1,1,100,0,0,465,46540,3,1997,0,2,0,0,2,20,2,453,2,22,0,0,0,0,9,0,0,0
2017,201701,1029502,2017000401652,4,59,1,2017010295021,0.679,41,5,1317,131741,1,1,13,0,9993,480,256070,565000,5,7,3,4,4,3,3,42,0,3,301,1,17,6,1,100,1,100,200,20000,2,2001,5,50,0,0,3,30,1,887,2,23,1,40,0,1900,8,0,4,4
2017,201701,410404,2017000990447,2,122,1,2017004104041,0.679,16,0,800,80016,1,1,13,0,48,480,62870,375000,9,7,3,4,2,2,2,127,0,2,201,1,73,1,1,100,0,0,8,800,0,0,11,114,33,3301,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,834781,2017000305483,2,57,1,2017008347811,0.679,36,0,2202,220236,1,1,12,0,9997,9997,132400,150000,8,4,3,5,3,3,2,73,0,2,201,1,66,1,1,100,0,0,36,3600,0,0,6,63,0,0,1,10,2,243,2,22,6,45,0,80000,68,0,0,0
2017,201701,423438,2017000293052,1,12,6,2017004234381,0.679,17,0,300,30017,1,1,13,0,1800,9992,40300,40000,5,9,1,4,4,1,1,11,0,1,101,2,71,5,1,100,0,0,6,600,0,0,7,71,0,0,3,30,1,999,0,0,0,0,0,0,0,5,0,0
2017,201701,1077666,2017000940689,7,105,1,2017010776661,0.679,42,0,300,30042,1,1,13,0,1680,720,38000,35000,8,1,4,5,2,2,6,91,0,3,301,2,8,6,1,100,0,0,42,4200,0,0,1,15,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,1011699,2017000325232,3,98,3,2017010116991,0.679,40,0,100,10040,1,1,13,0,1560,9992,83000,100000,8,7,3,4,2,1,2,111,0,3,301,1,12,6,8,802,0,0,40,4000,0,0,2,23,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,4,0
2017,201701,502639,2017000453366,3,21,1,2017005026391,0.679,19,0,2100,210019,1,1,13,0,2520,9993,64400,175000,8,5,3,4,4,4,3,39,0,3,301,2,51,6,1,100,1,100,31,3100,0,0,6,63,0,0,1,10,2,447,1,13,2,30,1000,1000,13,0,0,0
2017,201701,996083,2017001210152,6,129,3,2017009960831,0.679,39,35,908,90839,1,1,12,0,4800,3000,86400,90000,10,3,3,5,4,2,5,211,0,9,901,1,3,6,2,200,0,0,39,3900,0,0,0,2,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,990790,2017001057064,3,45,3,2017009907901,0.679,39,89,3800,380039,1,1,13,0,1680,1080,80180,96000,7,3,3,4,2,3,2,181,0,3,301,2,26,6,1,100,0,0,39,3900,0,0,5,50,0,0,1,10,2,276,2,22,6,35,0,15000,44,0,0,0
2017,201701,617392,2017000939074,2,165,3,2017006173921,0.679,25,25,3304,330425,1,2,22,1600,1200,1200,30000,9999999,4,1,7,3,2,1,1,166,1,1,101,2,32,6,2,200,2,200,110,11000,0,1990,8,81,0,0,1,10,2,174,2,22,6,40,0,30000,64,3,0,0
2017,201701,504035,2017000602319,5,72,1,2017005040351,0.679,19,0,100,10019,1,1,13,0,4200,3000,60000,200000,11,2,3,6,3,3,1,72,3,1,101,1,51,1,1,100,0,0,46,4600,0,0,7,71,0,0,1,10,2,473,1,13,6,60,20000,20000,14,6,0,0
2017,201701,400974,2017000196480,19,73,1,2017004009741,0.679,15,3,307,30715,5,1,13,0,3600,120,778010,765000,6,5,3,4,4,3,7,100,0,12,1241,2,68,5,6,600,0,0,502,50200,2,1969,6,63,0,0,3,30,1,999,0,0,0,0,0,0,0,0,4,4
2017,201701,1244077,2017001126687,2,109,1,2017012440771,0.679,48,39,4803,480348,1,1,12,0,1440,240,25100,175000,6,6,3,4,4,1,2,82,0,2,201,1,76,1,1,100,1,100,200,20000,2,1968,2,23,0,0,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,991564,2017001078896,3,75,2,2017009915641,0.679,39,35,910,91039,1,1,13,0,1080,840,148100,230000,7,5,3,4,2,1,2,89,0,3,301,1,16,6,1,100,0,0,18,1800,0,0,4,40,0,0,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,1182038,2017000258792,3,83,3,2017011820381,0.679,48,29,5906,590648,1,1,13,0,1800,9992,86900,85000,7,3,3,4,4,4,1,83,1,1,101,2,64,2,1,100,1,100,48,4800,0,0,6,65,0,0,3,30,1,313,2,28,0,0,0,0,61,7,0,0
2017,201701,1018364,2017000959799,2,40,1,2017010183641,0.679,40,0,602,60240,1,1,12,0,1320,9992,4600,160000,5,6,3,4,3,2,1,40,0,1,101,1,69,1,1,100,0,0,40,4000,0,0,6,63,0,0,3,30,1,999,0,0,0,0,0,0,0,7,0,0
2017,201701,1360480,2017000691057,5,96,1,2017013604801,0.679,54,0,300,30054,1,1,12,0,2760,9993,104000,180000,8,7,3,4,7,3,5,115,0,3,301,1,12,6,1,100,0,0,54,5400,0,0,2,22,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,1019028,2017001023108,9,57,1,2017010190281,0.679,40,0,1301,130140,1,1,13,0,1560,2160,130400,200000,8,5,3,6,2,6,6,65,0,9,901,2,9,6,1,100,0,0,40,4000,0,0,1,17,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,960232,2017000191090,2,72,1,2017009602321,0.679,39,0,1600,160039,1,1,13,0,960,1680,128800,70000,7,7,3,4,2,4,1,71,0,1,101,1,62,1,1,100,0,0,39,3900,0,0,7,71,0,0,1,10,2,22,2,22,6,50,0,65000,68,5,0,0
2017,201701,459540,2017001295272,2,47,1,2017004595401,0.679,17,31,3527,352717,1,2,22,800,480,2160,33500,9999999,5,4,3,3,2,1,2,46,0,2,201,1,23,1,1,100,1,100,200,20000,3,2010,6,63,0,0,1,10,2,567,2,22,6,50,0,33500,19,0,0,0
2017,201701,65744,2017001281832,2,104,1,2017000657441,0.679,5,143,200,20005,1,1,12,0,3240,600,104400,350000,5,5,3,4,4,2,2,151,0,2,201,2,88,1,1,100,0,0,5,500,0,0,7,71,0,0,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,803747,2017001284411,4,39,1,2017008037471,0.679,34,39,1904,190434,1,1,12,0,3240,600,140000,370000,4,3,3,4,2,2,2,36,1,2,201,2,31,1,1,100,0,0,465,46530,2,2003,8,81,0,0,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,189389,2017001257582,4,108,1,2017001893891,0.679,6,73,7310,731006,1,2,22,3300,2400,2400,202000,9999999,6,2,3,4,2,2,2,112,2,2,201,1,45,1,6,685,1,100,6,600,0,0,6,65,0,0,1,10,2,459,2,22,6,40,0,62000,19,0,0,4
2017,201701,670780,2017001361231,8,57,1,2017006707801,0.679,26,0,1200,120026,1,1,13,0,9993,9993,32000,450000,6,1,3,4,7,9,6,84,0,3,301,1,6,6,1,100,0,0,26,2600,0,0,1,14,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,1021797,2017001293216,3,83,1,2017010217971,0.679,40,0,1302,130240,1,1,12,0,960,3000,86200,300000,5,7,1,3,3,1,1,83,0,1,101,1,75,1,3,308,0,0,40,4000,0,0,6,63,0,0,3,30,1,243,1,13,1,3,5000,5000,68,6,0,0
2017,201701,152203,2017000871112,3,92,3,2017001522031,0.679,6,71,7110,711006,1,1,12,0,2400,720,21500,350000,6,1,3,5,2,1,2,202,0,3,301,1,35,6,1,100,1,100,6,600,0,0,7,71,0,0,3,30,1,453,2,22,0,0,0,0,9,0,0,0
2017,201701,66466,2017001361870,4,118,1,2017000664661,0.679,5,143,200,20005,1,1,12,0,1200,960,74000,178000,5,20,3,4,2,2,1,118,2,1,101,1,32,1,1,100,0,0,29,2900,0,0,10,101,21,2102,1,10,2,229,2,22,6,40,0,74000,65,2,0,0
2017,201701,836432,2017000336546,2,84,9,2017008364321,0.679,36,29,1206,120636,1,1,13,0,720,960,141200,180000,6,1,5,2,2,2,2,93,0,11,1114,2,33,6,1,100,0,0,36,3600,0,0,10,101,55,5507,1,10,2,377,2,25,6,40,0,75000,44,0,0,0
2017,201701,731537,2017001008897,3,94,3,2017007315371,0.679,29,0,300,30029,1,2,22,650,1560,9997,33300,9999999,3,4,6,3,4,9,3,71,0,3,301,2,11,6,1,100,0,0,19,1900,0,0,2,23,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,851459,2017000616857,3,35,3,2017008514591,0.679,36,81,4110,411036,1,1,12,0,1200,1680,155000,225000,6,3,3,4,2,1,1,35,0,1,101,2,32,6,1,100,0,0,36,3600,0,0,6,63,0,0,1,10,2,193,2,23,3,30,0,75000,45,6,4,4
2017,201701,191385,2017001278270,2,92,7,2017001913851,0.679,6,89,8900,890006,1,2,22,540,1320,9993,52000,9999999,3,6,7,2,4,2,2,91,0,11,1115,1,29,6,1,100,0,0,6,600,0,0,6,64,0,0,1,10,2,376,2,22,6,40,0,25000,44,0,0,0
2017,201701,1000256,2017001329452,3,244,9,2017010002561,0.679,39,0,400,40039,1,2,22,900,840,1080,56100,9999999,6,5,3,3,2,2,1,244,1,1,101,1,29,6,1,100,0,0,39,3900,0,0,7,71,0,0,1,10,2,35,2,22,6,40,0,56000,41,2,0,0
2017,201701,361463,2017000163442,4,87,1,2017003614631,0.679,13,45,2300,230013,1,2,22,800,2400,600,85730,9999999,5,9,3,4,2,3,3,88,1,3,301,2,21,6,1,100,0,0,13,1300,0,0,6,63,0,0,3,30,1,444,2,22,0,0,0,0,15,0,0,0
2017,201701,1152583,2017000963927,2,73,1,2017011525831,0.679,47,0,1200,120047,1,1,12,0,2760,9993,80900,175000,10,5,3,5,4,4,2,56,0,2,201,2,61,1,1,100,0,0,47,4700,0,0,11,114,23,2310,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,195302,2017001319464,2,60,2,2017001953021,0.679,6,37,3738,373806,1,1,12,0,480,840,18000,300000,5,1,3,4,2,2,2,83,1,5,501,2,63,4,7,700,1,100,200,20000,1,1954,6,65,0,0,1,10,2,379,2,28,6,40,0,18000,44,0,0,0
2017,201701,410230,2017000949720,2,60,1,2017004102301,0.679,16,0,400,40016,1,1,13,0,3360,9993,61600,250000,5,9,3,4,4,2,2,60,0,2,201,2,70,1,1,100,0,0,16,1600,0,0,6,63,0,0,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,32884,2017000412822,8,72,1,2017000328841,0.679,4,0,300,30004,1,2,22,400,4200,9992,131600,9999999,6,6,3,5,2,6,6,89,0,9,901,2,8,6,3,315,0,0,4,400,0,0,1,15,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,14873,2017001044667,2,42,1,2017000148731,0.679,1,0,2100,210001,1,1,13,0,2880,9993,92000,350000,6,11,3,3,4,2,1,42,0,1,101,1,64,1,2,200,0,0,18,1800,0,0,11,116,62,6200,1,10,2,26,1,13,6,20,12900,12900,86,5,0,0
2017,201701,1322231,2017001452648,1,13,0,2017013222311,0.679,51,0,51115,5111551,4,0,0,0,0,0,9999999,9999999,0,0,0,0,0,0,1,13,0,12,1270,2,25,6,1,100,0,0,51,5100,0,0,7,71,0,0,2,20,2,444,2,22,0,0,0,0,15,0,0,0
2017,201701,1072381,2017000793833,2,101,1,2017010723811,0.679,42,17,3002,300242,1,1,12,0,4800,9993,73500,600000,13,5,3,5,5,2,2,92,0,2,201,1,71,1,1,100,0,0,36,3600,0,0,10,101,62,6201,1,10,2,804,2,22,3,25,0,10000,15,0,0,0
2017,201701,783118,2017000416965,2,61,1,2017007831181,0.679,34,29,1205,120534,1,1,12,0,1080,1920,61200,400000,8,7,3,5,2,9,2,66,0,2,201,1,69,1,1,100,0,0,34,3400,0,0,6,64,0,0,3,30,1,56,2,22,1,16,0,19200,86,0,0,4
2017,201701,807582,2017001447072,1,74,0,2017008075821,0.679,34,23,906,90634,4,0,0,0,0,0,9999999,9999999,0,0,0,0,0,0,1,74,0,12,1270,2,22,6,4,400,0,0,34,3400,0,0,10,101,19,1901,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,1068015,2017000674015,9,50,3,2017010680151,0.679,42,133,3602,360242,1,2,22,800,6840,9993,81800,9999999,6,1,4,4,4,3,3,64,4,3,301,2,29,6,1,100,0,0,32,3200,0,0,6,63,0,0,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,736992,2017001319537,1,315,4,2017007369921,0.679,29,189,1801,180129,1,2,22,2400,9997,9993,56600,9999999,4,7,9,3,4,9,1,316,0,1,101,1,69,2,1,100,0,0,26,2600,0,0,7,71,0,0,3,30,1,999,0,0,0,0,0,0,0,3,0,0
2017,201701,863695,2017000845534,2,62,3,2017008636951,0.679,36,89,100,10036,1,1,12,0,720,1080,119000,60000,6,2,3,3,2,2,1,62,0,1,101,2,65,6,1,100,0,0,36,3600,0,0,11,114,23,2300,1,10,2,159,2,27,6,40,0,75000,52,6,0,0
2017,201701,929891,2017000881807,4,223,1,2017009298911,0.679,37,57,3500,350037,1,1,12,0,2760,9993,45650,130000,7,6,3,4,4,3,1,223,2,1,101,2,29,1,8,812,0,0,45,4500,0,0,7,71,0,0,1,10,2,678,2,23,4,40,0,30000,48,5,0,0
2017,201701,46802,2017001145147,5,117,1,2017000468021,0.679,4,13,132,13204,1,1,13,0,2760,9993,121800,150000,5,9,3,4,4,3,5,153,0,9,901,1,4,6,1,100,1,100,26,2600,0,0,0,2,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,4,0
2017,201701,678610,2017000190029,2,16,1,2017006786101,0.679,27,163,1202,120227,1,1,12,0,1680,1800,53200,220000,7,3,3,4,2,2,1,17,0,1,101,2,62,1,1,100,0,0,27,2700,0,0,7,71,0,0,1,10,2,479,1,14,6,45,0,40000,6,6,0,0
2017,201701,230409,2017000804384,2,74,9,2017002304091,0.679,8,0,820,82008,1,1,12,0,2280,1080,110800,300000,7,1,3,3,2,2,2,66,0,11,1114,1,66,6,1,100,0,0,8,800,0,0,10,101,48,4801,1,10,2,95,1,13,6,9,20000,20000,46,0,0,0
2017,201701,1360136,2017000629384,3,77,2,2017013601361,0.679,54,0,400,40054,1,1,12,0,3120,9993,78020,100000,7,4,3,4,4,2,1,77,1,1,101,1,77,5,1,100,0,0,54,5400,0,0,6,65,0,0,3,30,1,999,0,0,0,0,0,0,0,7,0,0
2017,201701,772198,2017001356468,4,111,3,2017007721981,0.679,33,0,600,60033,1,1,13,0,1200,360,193700,200000,7,4,3,4,5,3,4,136,0,12,1260,2,48,4,1,100,0,0,25,2500,0,0,11,114,55,5501,1,10,2,276,2,22,6,40,0,80000,44,0,4,4
2017,201701,1242055,2017001097613,4,19,1,2017012420551,0.679,48,0,4000,400048,1,1,13,0,1440,9993,85000,175000,5,6,3,4,4,3,4,17,0,3,301,2,6,6,1,100,0,0,48,4800,0,0,1,14,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,270927,2017000085386,2,139,1,2017002709271,0.679,12,11,1104,110412,1,1,12,0,1080,9993,26500,100000,3,3,3,3,4,2,1,139,0,1,101,2,60,1,2,200,0,0,12,1200,0,0,6,63,0,0,3,30,1,7,2,22,0,0,0,0,68,6,0,0
2017,201701,657493,2017000902799,3,51,1,2017006574931,0.679,26,0,1200,120026,1,1,13,0,1200,1800,94000,150000,11,5,3,4,2,2,2,38,1,2,201,2,41,1,1,100,0,0,26,2600,0,0,10,101,62,6201,1,10,2,23,2,22,3,40,0,30000,78,0,0,0
2017,201701,910076,2017000216169,5,62,1,2017009100761,0.679,37,0,2500,250037,1,1,13,0,3000,2400,89000,250000,10,3,3,4,2,2,2,80,3,2,201,2,38,1,1,100,0,0,12,1200,0,0,10,101,23,2304,1,10,2,155,2,22,4,30,0,12000,72,0,0,0
2017,201701,92347,2017000250340,3,84,1,2017000923471,0.679,6,71,7113,711306,1,1,12,0,720,480,60000,375000,5,1,3,4,2,1,2,73,1,2,201,2,47,1,1,100,1,100,200,20000,3,2008,10,101,23,2300,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,1091142,2017001300031,2,123,1,2017010911421,0.679,42,71,3501,350142,1,2,21,0,9993,9993,99100,9999999,4,7,10,3,4,1,1,122,0,1,101,1,88,1,1,100,0,0,42,4200,0,0,7,71,0,0,3,30,1,999,0,0,0,0,0,0,0,4,0,0
2017,201701,1250094,2017001210426,5,214,1,2017012500941,0.679,48,0,6100,610048,1,1,13,0,3600,9993,42000,150000,5,21,1,4,4,2,3,164,0,3,301,2,22,6,1,100,0,0,12,1200,0,0,7,71,0,0,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,1350522,2017001235167,1,124,6,2017013505221,0.679,53,33,11604,1160453,1,2,22,1300,600,9993,75000,9999999,1,4,8,1,4,1,1,124,0,1,101,2,48,6,1,100,0,0,53,5300,0,0,6,65,0,0,1,10,2,365,2,22,4,56,0,75000,44,2,0,0
2017,201701,1173446,2017000138493,2,73,1,2017011734461,0.679,48,187,5700,570048,1,1,13,0,2640,9993,155000,170000,7,10,3,4,4,3,1,73,0,1,101,2,43,1,1,100,0,0,48,4800,0,0,7,71,0,0,1,10,2,274,2,22,6,48,0,120000,47,5,0,0
2017,201701,424913,2017000332907,6,214,1,2017004249131,0.679,17,31,3421,342117,1,1,12,0,960,840,75100,400000,6,4,6,4,2,2,6,463,0,12,1260,2,61,5,8,818,0,0,541,54100,2,2012,0,2,0,0,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,550075,2017000224167,4,14,3,2017005500751,0.679,22,0,700,70022,1,1,12,0,2040,9992,26900,80000,6,6,3,4,4,1,3,39,0,10,1001,1,16,6,2,200,0,0,22,2200,0,0,5,50,0,0,3,30,1,999,0,0,0,0,0,0,0,0,0,4
2017,201701,1393708,2017001097292,5,52,1,2017013937081,0.679,56,0,300,30056,1,1,13,0,3000,9992,460000,460000,15,6,3,6,2,3,5,56,0,3,301,2,7,6,1,100,0,0,48,4800,0,0,1,15,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,927735,2017000808640,2,87,1,2017009277351,0.679,37,0,4400,440037,1,1,13,0,1800,600,46000,150000,5,6,3,4,4,3,2,85,0,2,201,2,54,1,1,100,0,0,37,3700,0,0,11,114,64,6402,1,10,2,17,2,22,4,35,0,30000,68,0,0,0
2017,201701,1247481,2017001173984,4,288,1,2017012474811,0.679,48,113,2306,230648,1,1,13,0,1200,600,246200,600000,8,1,3,4,2,2,1,288,2,1,101,1,46,1,1,100,0,0,48,4800,0,0,11,115,55,5506,1,10,2,178,2,23,6,80,0,230000,93,4,0,4
2017,201701,297059,2017000520347,2,106,9,2017002970591,0.679,12,11,1106,110612,1,1,13,0,4200,9993,209000,500000,7,5,3,5,4,2,1,106,0,1,101,1,54,6,1,100,0,0,25,2500,0,0,10,101,62,6203,1,10,2,22,2,22,6,40,0,130000,68,4,0,0
2017,201701,1319999,2017001370642,1,58,6,2017013199991,0.679,51,0,51105,5110551,1,1,12,0,1800,9993,36800,135000,7,3,3,4,5,1,1,58,0,1,101,2,86,5,1,100,0,0,51,5100,0,0,6,65,0,0,3,30,1,999,0,0,0,0,0,0,0,7,0,0
