Date,Year,Month,Day,Open,High,Low,Close
7/3/01,2001,7,Tuesday,10588.89,10648,10479.99,10571.11
7/2/01,2001,7,Monday,10504.95,10707.24,10397.2,10593.72
6/29/01,2001,6,Friday,10565.27,10729.18,10374.32,10502.4
6/28/01,2001,6,Thursday,10438.73,10736.43,10429.74,10566.21
6/27/01,2001,6,Wednesday,10470.35,10608.48,10351.1,10434.84
6/26/01,2001,6,Tuesday,10497.3,10600.9,10313.4,10472.48
6/25/01,2001,6,Monday,10607.88,10711.19,10417.93,10504.22
6/22/01,2001,6,Friday,10716.5,10753.27,10513.61,10604.59
6/21/01,2001,6,Thursday,10646.39,10848.47,10512.67,10715.43
6/20/01,2001,6,Wednesday,10593.79,10770.88,10480.2,10647.33
6/19/01,2001,6,Tuesday,10654.3,10793.46,10514.74,10596.67
6/18/01,2001,6,Monday,10622.5,10781.45,10531.78,10645.38
6/15/01,2001,6,Friday,10680.81,10792.25,10495.69,10623.64
6/14/01,2001,6,Thursday,10868.27,10874.91,10604.45,10690.13
6/13/01,2001,6,Wednesday,10942,11065.92,10817.21,10871.62
6/12/01,2001,6,Tuesday,10914.67,11009.93,10744.99,10948.38
6/11/01,2001,6,Monday,10974.79,11038.56,10819.29,10922.09
6/8/01,2001,6,Friday,11095.62,11088.59,10882.92,10977
6/7/01,2001,6,Thursday,11069.58,11169.34,10940.11,11090.74
6/6/01,2001,6,Wednesday,11177.73,11236.68,10998.48,11070.24
6/5/01,2001,6,Tuesday,11061.39,11234.98,10973.1,11175.84
6/4/01,2001,6,Monday,10991.77,11125.99,10898.8,11061.52
6/1/01,2001,6,Friday,10913.57,11063.61,10793.46,10990.41
5/31/01,2001,5,Thursday,10873.23,11023.25,10798.53,10911.94
5/30/01,2001,5,Wednesday,11032.96,11089.89,10819.74,10872.64
5/29/01,2001,5,Tuesday,11004.66,11162.96,10913.44,11039.14
5/25/01,2001,5,Friday,11122.03,11166.92,10949.01,11005.37
5/24/01,2001,5,Thursday,11107.07,11248.19,10977.2,11122.42
5/23/01,2001,5,Wednesday,11257.76,11308.44,11033.16,11105.51
5/22/01,2001,5,Tuesday,11339.8,11411.63,11162.83,11257.24
5/21/01,2001,5,Monday,11299.14,11436.42,11149.82,11337.92
5/18/01,2001,5,Friday,11245.78,11374.87,11123.01,11301.74
5/17/01,2001,5,Thursday,11218.65,11413.46,11104.34,11248.58
5/16/01,2001,5,Wednesday,10864.74,11258.21,10779.66,11215.92
5/15/01,2001,5,Tuesday,10877.46,10979.35,10752.73,10872.97
5/14/01,2001,5,Monday,10819.55,10930.09,10730.74,10877.33
5/11/01,2001,5,Friday,10908.3,10969.39,10716.16,10821.31
5/10/01,2001,5,Thursday,10868.87,11049.39,10826.9,10910.44
5/9/01,2001,5,Wednesday,10875.96,10964.84,10739.78,10866.98
5/8/01,2001,5,Tuesday,10936.66,11001.07,10755.07,10883.51
5/7/01,2001,5,Monday,10952.35,11059.51,10822.74,10935.17
5/4/01,2001,5,Friday,10793.2,10989.95,10638.48,10951.24
5/3/01,2001,5,Thursday,10872.32,10911.06,10657.99,10796.65
5/2/01,2001,5,Wednesday,10902.77,11024.31,10726.77,10876.68
5/1/01,2001,5,Tuesday,10734.05,10966.07,10669.32,10898.34
4/30/01,2001,4,Monday,10814.41,10973.15,10666.13,10734.97
4/27/01,2001,4,Friday,10694.95,10894.6,10632.36,10810.05
4/26/01,2001,4,Thursday,10633.01,10820.72,10533.98,10692.35
4/25/01,2001,4,Wednesday,10453.43,10675.95,10373.14,10625.2
4/24/01,2001,4,Tuesday,10529.75,10694.61,10401.45,10454.34
4/23/01,2001,4,Monday,10571,10669.71,10393.05,10532.23
4/20/01,2001,4,Friday,10690.33,10755.46,10445.43,10579.85
4/19/01,2001,4,Thursday,10616.09,10768.28,10468.79,10693.71
4/18/01,2001,4,Wednesday,10226.88,10806.41,10215.69,10615.83
4/17/01,2001,4,Tuesday,10151.73,10286.61,9980.22,10216.73
4/16/01,2001,4,Monday,10118.16,10282.38,9991.14,10158.56
4/12/01,2001,4,Thursday,10013.08,10178.22,9862.71,10126.94
4/11/01,2001,4,Wednesday,10109.05,10247.31,9898.77,10013.47
4/10/01,2001,4,Tuesday,9850.35,10226.85,9863.03,10102.74
4/9/01,2001,4,Monday,9793.58,9999.35,9699.92,9845.15
4/6/01,2001,4,Friday,9913.94,9951.73,9600.91,9791.09
4/5/01,2001,4,Thursday,9527.21,9969.92,9628.83,9918.05
4/4/01,2001,4,Wednesday,9480.95,9693.05,9303.48,9515.42
4/3/01,2001,4,Tuesday,9774.78,9779.74,9385.43,9485.71
4/2/01,2001,4,Monday,9877.16,10043.02,9638.35,9777.93
3/30/01,2001,3,Friday,9799.47,9998.49,9685.07,9878.78
3/29/01,2001,3,Thursday,9784.94,9950.22,9583.67,9799.06
3/28/01,2001,3,Wednesday,9941.2,9939.68,9607.06,9785.35
3/27/01,2001,3,Tuesday,9687.93,10012.98,9584.29,9947.54
3/26/01,2001,3,Monday,9509.25,9820.5,9489.75,9687.53
3/23/01,2001,3,Friday,9395.58,9631.8,9249.63,9504.78
3/22/01,2001,3,Thursday,9490.66,9565.4,9047.56,9389.48
3/21/01,2001,3,Wednesday,9717.46,9807.08,9391.42,9487
3/20/01,2001,3,Tuesday,9961.14,10130.45,9675.51,9720.76
3/19/01,2001,3,Monday,9820.05,10059.08,9720.94,9959.11
3/16/01,2001,3,Friday,10023.55,10119.44,9720.17,9823.41
3/15/01,2001,3,Thursday,9982.92,10190.8,9887.68,10031.28
3/14/01,2001,3,Wednesday,10279.42,10232.44,9817.74,9973.46
3/13/01,2001,3,Tuesday,10206.89,10397.83,10021.6,10290.8
3/12/01,2001,3,Monday,10638.52,10619.64,10138.89,10208.25
3/9/01,2001,3,Friday,10850.11,10874.15,10520.42,10644.62
3/8/01,2001,3,Thursday,10727.16,10940.45,10625.95,10858.25
3/7/01,2001,3,Wednesday,10591.86,10822.23,10524.76,10729.6
3/6/01,2001,3,Tuesday,10570.17,10759.4,10507.21,10591.22
3/5/01,2001,3,Monday,10468.93,10659.52,10393.59,10562.3
3/2/01,2001,3,Friday,10438.04,10645.57,10239.81,10466.31
3/1/01,2001,3,Thursday,10493.25,10602.23,10236.91,10450.14
2/28/01,2001,2,Wednesday,10639.32,10750.23,10374.62,10495.28
2/27/01,2001,2,Tuesday,10638.44,10787.29,10463.92,10636.88
2/26/01,2001,2,Monday,10447.59,10701.92,10347.59,10642.53
2/23/01,2001,2,Friday,10529.25,10595.01,10225.14,10441.9
