YEAR,SAMPLE,SERIAL,CBSERIAL,NUMPREC,HHWT,HHTYPE,CLUSTER,CPI99,STATEFIP,COUNTYFIP,PUMA,STRATA,GQ,OWNERSHP,OWNERSHPD,RENT,COSTELEC,COSTGAS,HHINCOME,VALUEH,ROOMS,BUILTYR2,UNITSSTR,BEDROOMS,FUELHEAT,VEHICLES,PERNUM,PERWT,NCHILD,RELATE,RELATED,SEX,AGE,MARST,RACE,RACED,HISPAN,HISPAND,BPL,BPLD,CITIZEN,YRIMMIG,EDUC,EDUCD,DEGFIELD,DEGFIELDD,EMPSTAT,EMPSTATD,LABFORCE,OCC1990,CLASSWKR,CLASSWKRD,WKSWORK2,UHRSWORK,INCBUS00,INCEARN,SEI,MOVEDIN,QBPL,QINCWAGE
2017,201701,737595,2017001353241,3,372,1,2017007375951,0.679,29,95,1002,100229,1,1,13,0,1200,600,144000,115000,5,6,3,3,2,3,3,206,0,3,301,2,2,6,1,100,1,100,29,2900,0,0,0,1,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,1165237,2017000024286,1,59,4,2017011652371,0.679,48,439,2502,250248,1,2,22,1300,2640,9993,102000,9999999,3,7,5,3,4,1,1,59,0,1,101,1,56,4,1,100,0,0,13,1300,0,0,10,101,62,6203,1,10,2,55,2,22,6,40,0,102000,84,3,0,0
2017,201701,483273,2017000787035,4,74,1,2017004832731,0.679,18,89,101,10118,1,1,13,0,1680,840,68100,90000,7,4,3,4,2,1,4,73,0,3,302,1,23,6,1,100,0,0,18,1800,0,0,6,64,0,0,3,30,1,436,2,22,2,20,0,1300,15,0,0,0
2017,201701,805538,2017001355839,4,33,1,2017008055381,0.679,34,41,1700,170034,1,1,13,0,48,3000,217500,550000,12,9,3,5,2,2,3,60,0,3,301,2,18,6,1,100,0,0,42,4200,0,0,5,50,0,0,1,10,2,275,2,22,3,8,0,2500,47,0,0,0
2017,201701,594504,2017001271367,3,144,1,2017005945041,0.679,24,510,801,80124,1,1,12,0,1200,3000,35600,125000,9,4,3,6,2,1,3,157,0,3,301,1,11,6,2,200,0,0,260,26030,3,2014,2,22,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,287836,2017000366719,1,86,4,2017002878361,0.679,12,83,8301,830112,1,1,12,0,840,9993,22700,75000,4,6,3,4,4,1,1,87,0,1,101,1,82,5,1,100,0,0,39,3900,0,0,6,63,0,0,3,30,1,999,0,0,0,0,0,0,0,5,0,0
2017,201701,340949,2017001252950,3,33,1,2017003409491,0.679,12,0,12702,1270212,1,1,13,0,1800,3840,77200,75000,5,5,3,3,2,2,3,66,0,3,301,1,65,4,2,200,0,0,12,1200,0,0,6,63,0,0,2,20,2,29,2,22,1,15,0,1900,72,0,0,4
2017,201701,850348,2017000596370,3,25,2,2017008503481,0.679,36,0,200,20036,1,1,13,0,1560,9993,51700,125000,7,4,3,4,7,3,1,25,0,1,101,1,29,6,1,100,0,0,27,2700,0,0,6,63,0,0,1,10,2,869,2,22,6,40,0,40000,8,5,0,4
2017,201701,458256,2017001259235,2,44,2,2017004582561,0.679,17,31,3531,353117,1,2,22,1000,1200,5760,29800,9999999,6,3,5,4,2,9,2,62,0,3,301,2,69,6,2,200,0,0,17,1700,0,0,6,63,0,0,3,30,1,999,0,0,0,0,0,0,0,0,4,4
2017,201701,1180692,2017000239639,1,47,4,2017011806921,0.679,48,355,6602,660248,1,2,22,420,720,9993,15000,9999999,5,1,9,2,4,1,1,47,0,1,101,1,63,4,1,100,0,0,48,4800,0,0,10,101,14,1401,3,30,1,185,2,22,0,0,0,0,73,1,0,0
2017,201701,344117,2017001305118,4,122,2,2017003441171,0.679,12,0,12702,1270212,1,2,22,1600,3000,9993,0,9999999,5,14,8,4,4,2,2,134,0,3,301,2,16,6,2,200,0,0,12,1200,0,0,3,30,0,0,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,1202185,2017000542202,2,33,9,2017012021851,0.679,48,0,4200,420048,1,1,13,0,2160,9993,156000,100000,7,3,3,4,4,5,2,46,0,11,1114,2,36,4,1,100,0,0,22,2200,0,0,6,63,0,0,1,10,2,159,2,28,6,40,0,19000,65,0,4,4
2017,201701,474938,2017000348089,1,190,6,2017004749381,0.679,18,19,3600,360018,1,1,12,0,2160,9993,19200,87000,6,6,3,4,4,1,1,190,0,1,101,2,72,5,1,100,0,0,18,1800,0,0,6,63,0,0,3,30,1,999,0,0,0,0,0,0,0,4,0,0
2017,201701,703359,2017000411707,1,62,4,2017007033591,0.679,28,0,300,30028,1,1,13,0,2400,1200,28500,100000,5,9,3,3,3,1,1,62,0,1,101,1,52,4,1,100,0,0,28,2800,0,0,6,61,0,0,1,10,2,783,2,22,6,40,0,28500,24,5,0,0
2017,201701,1036324,2017000969791,5,104,1,2017010363241,0.679,41,0,500,50041,1,1,13,0,1200,840,166000,550000,10,2,3,5,2,2,1,103,3,1,101,1,42,1,1,100,0,0,41,4100,0,0,6,64,0,0,1,10,2,889,1,13,6,30,114000,114000,8,3,0,0
2017,201701,1299532,2017000505701,2,57,7,2017012995321,0.679,51,0,51246,5124651,1,1,13,0,1320,480,97000,235000,9,5,4,4,2,2,2,71,0,12,1260,2,61,6,1,100,0,0,51,5100,0,0,10,101,60,6002,1,10,2,22,2,22,6,10,-5600,18400,68,0,0,4
2017,201701,1336753,2017000585654,1,56,4,2017013367531,0.679,53,63,10501,1050153,1,1,12,0,1080,1080,15000,100000,7,3,3,4,2,1,1,56,0,1,101,1,67,6,1,100,0,0,53,5300,0,0,6,63,0,0,3,30,1,999,0,0,0,0,0,0,0,7,0,0
2017,201701,1368397,2017000187130,2,33,1,2017013683971,0.679,55,0,700,70055,1,1,12,0,1920,600,78100,80000,5,1,3,3,2,2,1,32,0,1,101,2,67,1,1,100,0,0,55,5500,0,0,11,114,23,2300,3,30,1,999,0,0,0,0,0,0,0,1,0,0
2017,201701,894400,2017001404743,1,56,0,2017008944001,0.679,36,109,2300,230036,4,0,0,0,0,0,9999999,9999999,0,0,0,0,0,0,1,56,0,12,1270,2,19,6,1,100,0,0,2,200,0,0,7,71,0,0,1,10,2,276,2,22,1,8,0,700,44,0,4,4
2017,201701,583192,2017000585638,2,84,1,2017005831921,0.679,24,25,602,60224,1,1,12,0,1920,9992,92300,220000,9,4,3,5,2,2,2,94,0,2,201,2,73,1,2,200,0,0,37,3700,0,0,7,71,0,0,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,653083,2017000751710,1,112,6,2017006530831,0.679,26,115,3300,330026,1,1,12,0,960,1200,10600,150000,5,3,3,4,2,1,1,113,0,1,101,2,87,5,1,100,0,0,26,2600,0,0,6,63,0,0,3,30,1,999,0,0,0,0,0,0,0,7,0,0
2017,201701,1243245,2017001114920,3,54,1,2017012432451,0.679,48,113,2313,231348,1,1,12,0,5520,480,93100,150000,7,1,3,4,4,3,2,63,1,2,201,1,70,1,1,100,1,100,200,20000,3,1969,2,23,0,0,3,30,1,505,1,13,3,40,8400,8400,19,0,0,0
2017,201701,93963,2017000267125,4,60,1,2017000939631,0.679,6,59,5906,590606,1,1,13,0,2400,720,252000,664000,6,6,3,4,2,2,3,67,0,3,301,1,10,6,6,620,0,0,6,600,0,0,1,17,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,413667,2017000025379,3,29,1,2017004136671,0.679,17,115,1500,150017,1,1,13,0,2280,9992,85000,120000,4,14,3,4,2,3,1,29,1,1,101,1,28,1,1,100,0,0,17,1700,0,0,7,71,0,0,1,10,2,163,2,25,6,40,0,40000,65,2,0,0
2017,201701,170162,2017001057871,7,92,1,2017001701621,0.679,6,81,8102,810206,1,1,12,0,3360,9992,147900,600000,6,5,3,4,2,2,6,62,0,7,701,2,67,6,4,400,0,0,518,51800,2,1979,0,2,0,0,1,10,2,243,1,14,6,40,0,20000,68,0,0,4
2017,201701,1171825,2017000116419,4,101,1,2017011718251,0.679,48,423,1502,150248,1,1,13,0,3000,600,151800,250000,7,6,3,4,4,4,3,121,0,3,301,1,25,6,1,100,0,0,48,4800,0,0,8,81,0,0,1,10,2,208,2,22,6,40,0,30000,48,0,4,4
2017,201701,634092,2017000096596,2,79,1,2017006340921,0.679,26,0,1200,120026,1,1,13,0,1200,1200,32500,30000,4,3,3,3,3,2,1,79,0,1,101,1,36,1,1,100,0,0,26,2600,0,0,5,50,0,0,1,10,2,376,2,22,6,33,0,15000,44,3,0,0
2017,201701,324131,2017000971976,2,49,1,2017003241311,0.679,12,0,12703,1270312,1,1,13,0,1920,9993,60400,280000,6,9,9,4,4,2,1,49,0,1,101,2,67,1,1,100,0,0,11,1100,0,0,6,65,0,0,3,30,1,313,2,22,0,0,0,0,61,3,0,0
2017,201701,587731,2017000861875,3,67,2,2017005877311,0.679,24,0,1400,140024,1,1,13,0,3000,9993,46000,1000,7,5,3,4,4,1,3,95,0,9,901,2,10,6,1,100,0,0,24,2400,0,0,1,17,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,844332,2017000482490,3,37,1,2017008443321,0.679,36,0,300,30036,1,1,13,0,1800,4080,80000,350000,6,1,4,4,2,9,1,37,1,1,101,2,55,1,6,610,0,0,300,30040,2,1996,10,101,62,6201,1,10,2,23,2,22,6,40,0,42000,78,5,0,0
2017,201701,989503,2017001021121,3,50,5,2017009895031,0.679,39,0,2300,230039,1,2,21,0,9997,9993,41800,9999999,6,7,6,3,2,3,1,51,0,1,101,1,21,6,1,100,0,0,39,3900,0,0,7,71,0,0,3,30,1,344,2,22,4,40,0,27300,44,1,0,4
2017,201701,1293455,2017000249360,5,17,1,2017012934551,0.679,51,0,51097,5109751,1,1,13,0,2280,600,107000,210000,7,7,3,5,4,3,4,12,0,3,301,1,15,6,1,100,0,0,51,5100,0,0,3,30,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,0
2017,201701,294697,2017000481028,4,49,9,2017002946971,0.679,12,103,10306,1030612,1,2,22,950,4680,9993,43450,9999999,5,3,3,4,4,2,2,91,0,3,301,1,23,6,1,100,0,0,12,1200,0,0,6,63,0,0,1,10,2,276,2,22,1,40,0,650,44,0,0,0
2017,201701,395427,2017001371680,7,84,1,2017003954271,0.679,13,0,2003,200313,1,2,22,840,1800,9993,21000,9999999,4,11,5,3,4,2,6,85,0,3,301,1,16,6,6,665,0,0,521,52130,2,2001,4,40,0,0,3,30,1,999,0,0,0,0,0,0,0,0,4,4
2017,201701,1338737,2017000681036,4,61,1,2017013387371,0.679,53,53,11501,1150153,1,1,13,0,840,1200,116500,170000,4,1,3,4,2,3,1,62,2,1,101,1,52,1,1,100,0,0,453,45300,1,1966,6,63,0,0,1,10,2,275,2,22,6,40,0,55000,47,7,0,0
2017,201701,688790,2017000839945,2,184,1,2017006887901,0.679,27,0,400,40027,1,1,12,0,1440,1200,83000,75000,6,1,3,3,3,2,2,230,0,2,201,1,58,1,1,100,0,0,27,2700,0,0,7,71,0,0,1,10,2,544,2,22,6,44,0,68000,31,0,0,0
2017,201701,539490,2017000982365,5,28,3,2017005394901,0.679,21,0,200,20021,1,1,12,0,3480,9993,0,70000,7,7,1,4,4,1,1,28,4,1,101,2,31,4,1,100,0,0,21,2100,0,0,6,63,0,0,3,30,1,999,0,0,0,0,0,0,0,4,0,0
2017,201701,889929,2017001328380,4,143,1,2017008899291,0.679,36,103,3311,331136,1,1,13,0,2640,120,161000,399000,4,1,3,3,5,2,3,169,0,3,301,1,8,6,1,100,0,0,36,3600,0,0,1,16,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,996710,2017001227356,2,87,1,2017009967101,0.679,39,109,4400,440039,1,1,13,0,600,720,99500,95000,7,3,3,4,2,2,1,87,0,1,101,2,24,1,1,100,0,0,39,3900,0,0,10,101,19,1903,1,10,2,22,2,22,6,40,0,41500,68,1,0,0
2017,201701,75658,2017000076305,6,82,2,2017000756581,0.679,6,37,3767,376706,1,2,22,880,960,360,89800,9999999,4,2,7,2,1,4,1,82,0,1,101,1,26,6,7,700,1,100,6,600,0,0,7,71,0,0,1,10,2,575,2,22,6,40,0,27000,44,6,0,0
2017,201701,294152,2017000471460,1,142,6,2017002941521,0.679,12,11,1107,110712,1,2,21,0,1800,9993,41000,9999999,4,5,10,3,4,9,1,142,0,1,101,2,66,4,2,200,0,0,260,26030,2,2001,2,23,0,0,1,10,2,447,2,22,6,40,0,35000,13,5,0,0
2017,201701,414347,2017000043517,6,149,1,2017004143471,0.679,17,31,3523,352317,1,1,13,0,1680,2760,189300,125000,7,10,3,4,2,2,6,135,0,3,301,2,6,6,2,200,0,0,17,1700,0,0,1,12,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,4,0
2017,201701,889345,2017001317950,1,116,6,2017008893451,0.679,36,103,3305,330536,1,1,12,0,960,9993,4100,400000,6,7,3,4,5,1,1,117,0,1,101,2,86,5,1,100,0,0,36,3600,0,0,6,64,0,0,3,30,1,468,2,28,0,0,0,0,26,5,0,4
2017,201701,1078801,2017000969728,2,48,1,2017010788011,0.679,42,0,300,30042,1,1,12,0,720,9993,29500,100000,6,1,3,5,5,2,2,30,0,2,201,2,69,1,1,100,0,0,42,4200,0,0,5,50,0,0,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,327492,2017001028067,2,137,9,2017003274921,0.679,12,11,1101,110112,1,2,22,1000,2640,9993,60000,9999999,5,5,3,3,4,2,1,137,0,1,101,1,23,6,2,200,3,300,12,1200,0,0,8,81,0,0,1,10,2,275,2,22,6,50,0,25000,47,3,0,0
2017,201701,1238332,2017001045631,2,34,1,2017012383321,0.679,48,485,700,70048,1,1,12,0,1800,4320,133000,10000,4,1,3,2,2,2,1,35,0,1,101,1,53,1,1,100,0,0,23,2300,0,0,6,65,0,0,1,10,2,575,2,22,6,40,0,73000,44,4,0,4
2017,201701,940988,2017001255941,4,22,7,2017009409881,0.679,37,0,5100,510037,1,2,22,500,9997,9993,0,9999999,6,7,9,5,4,4,2,42,0,11,1115,2,21,6,1,100,0,0,37,3700,0,0,7,71,0,0,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,366728,2017000353665,1,120,6,2017003667281,0.679,13,0,1007,100713,1,1,13,0,600,9993,64010,230000,1,9,10,1,4,1,1,120,0,1,101,2,25,6,1,100,0,0,42,4200,0,0,10,101,24,2405,1,10,2,23,2,22,6,45,0,64000,78,1,0,0
2017,201701,751045,2017000881239,3,210,3,2017007510451,0.679,31,109,801,80131,1,1,13,0,720,480,36800,88000,6,4,3,4,2,2,1,210,2,1,101,2,58,4,1,100,0,0,31,3100,0,0,7,71,0,0,1,10,2,808,2,28,6,41,5800,36800,24,2,0,0
2017,201701,710247,2017001234322,4,58,1,2017007102471,0.679,28,0,200,20028,1,1,13,0,2040,240,105700,110000,8,5,3,4,3,3,2,64,2,2,201,1,51,1,1,100,0,0,28,2800,0,0,7,71,0,0,1,10,2,22,2,23,6,40,0,75000,68,0,0,0
2017,201701,1303073,2017000657010,2,21,3,2017013030731,0.679,51,0,51084,5108451,1,2,22,730,1200,9993,36100,9999999,5,6,6,3,4,9,2,23,0,3,301,2,14,6,1,100,0,0,51,5100,0,0,2,26,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,30732,2017000297535,5,53,1,2017000307321,0.679,4,13,104,10404,1,1,12,0,960,9993,40000,195000,5,7,3,4,4,3,1,52,3,1,101,1,54,1,1,100,0,0,532,53200,2,1982,10,101,24,2406,1,10,2,809,1,13,6,45,40000,40000,10,3,0,0
2017,201701,280500,2017000245427,3,57,9,2017002805001,0.679,12,57,5707,570712,1,2,22,1100,1440,9993,60000,9999999,4,6,8,3,4,2,3,66,1,11,1114,1,32,6,1,100,0,0,39,3900,0,0,7,71,0,0,1,10,2,799,2,22,6,40,0,60000,18,0,0,0
2017,201701,1016831,2017000810651,3,164,1,2017010168311,0.679,40,0,1204,120440,1,1,12,0,1560,9992,16800,75000,7,5,1,3,2,3,3,300,0,3,301,1,62,4,1,100,0,0,6,600,0,0,5,50,0,0,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,753443,2017001295268,5,301,3,2017007534431,0.679,31,0,500,50031,1,2,22,750,1560,9993,22000,9999999,5,13,4,4,4,1,2,120,0,3,301,2,15,6,1,100,1,100,31,3100,0,0,3,30,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,0
2017,201701,188698,2017001250456,2,22,1,2017001886981,0.679,6,0,3300,330006,1,1,12,0,2400,2400,106600,2450000,7,7,1,4,7,3,1,23,0,1,101,2,69,1,1,100,0,0,6,600,0,0,7,71,0,0,1,10,2,313,2,27,6,8,0,15000,61,6,0,0
2017,201701,873040,2017001016663,3,117,3,2017008730401,0.679,36,63,1102,110236,1,1,13,0,2760,9992,95000,120000,8,3,3,4,2,2,1,118,0,1,101,2,46,6,1,100,0,0,36,3600,0,0,8,81,0,0,1,10,2,313,2,28,6,40,0,35000,61,5,4,0
2017,201701,1161954,2017001451235,1,21,0,2017011619541,0.679,47,0,3000,300047,4,0,0,0,0,0,9999999,9999999,0,0,0,0,0,0,1,21,0,12,1270,2,18,6,1,100,0,0,47,4700,0,0,6,65,0,0,3,30,1,276,2,22,1,30,0,1500,44,0,0,0
2017,201701,919129,2017000519162,6,58,1,2017009191291,0.679,37,0,2600,260037,1,1,13,0,3600,9993,61000,70000,6,6,1,4,4,3,2,138,4,2,201,2,26,1,1,100,0,0,45,4500,0,0,6,64,0,0,3,30,1,435,2,22,0,0,0,0,16,0,0,0
2017,201701,928207,2017000823818,6,70,3,2017009282071,0.679,37,0,2100,210037,1,1,13,0,4200,9993,57300,170000,8,3,3,5,4,3,1,70,0,1,101,2,33,6,1,100,0,0,37,3700,0,0,7,71,0,0,3,30,1,999,0,0,0,0,0,0,0,3,0,0
2017,201701,347899,2017001369631,3,155,1,2017003478991,0.679,12,0,8607,860712,1,2,22,1000,1080,9993,50000,9999999,4,7,9,3,4,3,1,155,1,1,101,1,51,1,1,100,3,300,250,25000,3,2014,3,30,0,0,1,10,2,274,2,22,6,40,0,25000,47,3,0,0
2017,201701,516167,2017000325235,2,28,2,2017005161671,0.679,20,0,1000,100020,1,1,13,0,1800,2160,79100,88000,8,1,3,4,2,2,1,28,1,1,101,1,41,4,1,100,0,0,20,2000,0,0,8,81,0,0,1,10,2,64,2,22,6,44,0,57000,65,1,0,0
2017,201701,1140061,2017000332766,4,139,1,2017011400611,0.679,47,0,1400,140047,1,1,13,0,2160,9993,93200,148000,8,15,3,4,4,4,4,151,0,3,301,2,12,6,1,100,0,0,47,4700,0,0,2,22,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,22113,2017000001677,3,647,1,2017000221131,0.679,2,20,101,10102,1,2,22,1600,1800,2160,140800,9999999,5,3,4,5,4,1,3,307,0,12,1242,1,15,6,1,100,0,0,2,200,0,0,2,26,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,0
2017,201701,286626,2017000346114,2,33,1,2017002866261,0.679,12,21,2102,210212,1,1,13,0,3240,9993,36700,480000,5,4,3,4,4,1,2,28,0,2,201,1,72,1,1,100,0,0,39,3900,0,0,7,71,0,0,1,10,2,188,1,13,6,40,5500,5500,67,0,0,0
2017,201701,261776,2017001317560,3,70,3,2017002617761,0.679,10,1,200,20010,1,2,22,860,1200,240,30000,9999999,5,7,7,3,5,1,1,70,2,1,101,2,29,6,1,100,0,0,42,4200,0,0,10,101,52,5200,1,10,2,18,2,23,6,40,0,30000,32,1,4,0
2017,201701,437662,2017000685692,5,81,1,2017004376621,0.679,17,89,3005,300517,1,1,12,0,600,480,48700,100000,5,3,3,4,2,1,3,110,0,3,301,1,26,6,7,700,1,100,17,1700,0,0,10,101,36,3600,1,10,2,426,2,22,6,40,0,20000,8,0,4,4
2017,201701,1364863,2017001488770,1,19,0,2017013648631,0.679,54,0,400,40054,3,0,0,0,0,0,9999999,9999999,0,0,0,0,0,0,1,19,0,13,1301,2,17,6,2,200,0,0,54,5400,0,0,4,40,0,0,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,1097565,2017001451275,1,18,0,2017010975651,0.679,42,11,2701,270142,3,0,0,0,0,0,9999999,9999999,0,0,0,0,0,0,1,18,0,13,1301,1,69,6,1,100,0,0,42,4200,0,0,0,2,0,0,3,30,1,889,2,27,6,8,0,1300,8,0,0,0
2017,201701,1147426,2017000704665,2,33,1,2017011474261,0.679,47,0,200,20047,1,1,13,0,3000,9993,40000,120000,5,6,3,4,4,2,1,32,0,1,101,2,49,1,1,100,0,0,26,2600,0,0,6,63,0,0,3,30,1,319,2,22,0,0,0,0,44,3,0,0
2017,201701,499124,2017000089785,2,99,1,2017004991241,0.679,19,0,1200,120019,1,1,13,0,1440,9992,87600,70000,5,4,3,3,2,2,2,89,0,2,201,2,36,1,1,100,0,0,8,800,0,0,8,81,0,0,1,10,2,95,2,22,6,44,0,60000,46,0,0,0
2017,201701,919324,2017000526383,5,168,1,2017009193241,0.679,37,0,2000,200037,1,2,22,450,1920,9993,8800,9999999,4,7,1,4,4,3,3,213,0,3,301,2,22,6,7,700,1,100,37,3700,0,0,7,71,0,0,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,912635,2017000303904,1,38,4,2017009126351,0.679,37,0,600,60037,1,2,22,70,2400,3480,2000,9999999,1,7,3,1,4,1,1,39,0,1,101,1,86,5,2,200,0,0,37,3700,0,0,6,63,0,0,3,30,1,999,0,0,0,0,0,0,0,6,0,4
2017,201701,341107,2017001255513,5,98,2,2017003411071,0.679,12,103,10307,1030712,1,2,22,1000,2520,9993,55100,9999999,6,6,3,4,4,9,3,179,0,7,701,1,62,4,1,100,0,0,36,3600,0,0,4,40,0,0,3,30,1,575,2,22,0,0,0,0,44,0,0,0
2017,201701,240019,2017001410679,1,18,0,2017002400191,0.679,8,0,816,81608,4,0,0,0,0,0,9999999,9999999,0,0,0,0,0,0,1,18,0,12,1270,1,57,4,1,100,0,0,20,2000,0,0,6,65,0,0,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,243320,2017000139055,6,104,1,2017002433201,0.679,9,13,1300,130009,1,1,13,0,2040,960,72800,100000,5,1,3,4,3,1,3,95,2,3,303,2,44,4,1,100,0,0,9,900,0,0,6,63,0,0,1,10,2,785,2,22,6,45,0,16100,18,0,0,0
2017,201701,966786,2017000375455,4,11,1,2017009667861,0.679,39,0,2400,240039,1,1,13,0,2400,1440,101000,70000,9,1,3,4,2,2,4,14,0,3,301,2,3,6,1,100,0,0,39,3900,0,0,0,2,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,451196,2017001065409,2,56,1,2017004511961,0.679,17,0,1001,100117,1,1,12,0,1560,9992,29100,75000,4,2,3,3,3,2,1,57,0,1,101,2,75,1,1,100,0,0,17,1700,0,0,7,71,0,0,3,30,1,999,0,0,0,0,0,0,0,7,0,0
2017,201701,827427,2017000170367,2,163,3,2017008274271,0.679,36,0,3107,310736,1,1,13,0,2400,720,95000,375000,7,1,3,5,2,2,2,246,1,5,501,2,42,6,2,200,0,0,260,26060,2,2000,10,101,62,6207,1,10,2,22,2,22,6,40,0,58000,68,0,0,0
2017,201701,95441,2017000282748,3,182,3,2017000954411,0.679,6,37,3751,375106,1,2,22,190,1200,600,9100,9999999,5,2,10,2,2,1,1,181,2,1,101,2,39,6,1,100,1,100,6,600,0,0,5,50,0,0,1,10,2,754,2,22,1,40,0,2500,18,3,0,0
2017,201701,206414,2017001431179,1,78,0,2017002064141,0.679,6,23,2300,230006,3,0,0,0,0,0,9999999,9999999,0,0,0,0,0,0,1,78,0,13,1301,1,37,3,7,700,1,100,300,30005,2,1991,6,65,0,0,3,30,1,869,2,27,2,40,0,16000,8,0,0,0
2017,201701,647203,2017000551610,2,30,1,2017006472031,0.679,26,0,400,40026,1,1,13,0,1440,360,100000,100000,9,5,3,4,7,4,2,31,0,2,201,2,58,1,1,100,0,0,26,2600,0,0,6,65,0,0,1,10,2,214,2,22,6,40,0,39000,62,0,0,0
2017,201701,694156,2017001186249,6,39,1,2017006941561,0.679,27,0,200,20027,1,1,13,0,2640,240,75000,147000,9,3,3,4,7,3,4,49,0,3,301,2,11,6,1,100,0,0,27,2700,0,0,2,22,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,1087514,2017001202087,4,87,1,2017010875141,0.679,42,0,803,80342,1,1,13,0,3480,9993,51000,70000,9,3,3,5,6,2,4,77,0,3,301,2,12,6,1,100,0,0,42,4200,0,0,2,22,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,361362,2017000160282,6,66,1,2017003613621,0.679,13,0,2800,280013,1,1,13,0,2520,240,135000,160000,9,7,3,5,3,4,2,98,3,2,201,2,54,1,1,100,0,0,18,1800,0,0,10,101,61,6107,1,10,2,95,2,22,6,36,0,65000,46,0,0,0
2017,201701,973523,2017000566195,2,158,1,2017009735231,0.679,39,0,2800,280039,1,2,22,600,1800,2400,68700,9999999,5,1,3,4,5,6,1,159,0,1,101,1,63,1,1,100,0,0,39,3900,0,0,3,30,0,0,1,10,2,804,1,13,6,40,56000,56000,15,3,0,4
2017,201701,482340,2017000739173,2,67,1,2017004823401,0.679,18,3,1002,100218,1,1,13,0,1440,1320,51400,93000,6,1,3,4,2,2,1,67,0,1,101,1,68,1,1,100,0,0,18,1800,0,0,6,63,0,0,3,30,1,844,2,22,0,0,0,0,24,6,0,0
2017,201701,641592,2017000354067,4,14,1,2017006415921,0.679,26,0,400,40026,1,1,13,0,1320,48,179200,350000,17,11,3,5,7,4,1,14,2,1,101,2,44,1,1,100,0,0,26,2600,0,0,10,101,13,1301,2,20,2,159,2,27,3,28,0,12500,65,5,0,0
2017,201701,343731,2017001298847,2,120,3,2017003437311,0.679,12,0,8609,860912,1,1,12,0,1800,9993,25300,350000,6,3,3,4,4,9,2,150,0,9,901,1,20,6,1,100,3,300,12,1200,0,0,6,63,0,0,1,10,2,365,2,22,2,40,0,8800,44,0,0,0
2017,201701,952731,2017001143299,3,81,9,2017009527311,0.679,38,0,200,20038,1,2,22,700,600,600,70000,9999999,2,3,3,2,2,3,2,65,0,3,301,1,3,6,1,100,0,0,38,3800,0,0,1,11,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,684804,2017000585081,2,33,1,2017006848041,0.679,27,0,400,40027,1,1,12,0,1440,9993,94100,185000,5,5,3,4,5,2,2,36,0,2,201,1,73,1,1,100,0,0,41,4100,0,0,6,61,0,0,3,30,1,355,1,13,0,0,0,0,53,0,0,0
2017,201701,1108965,2017000158112,2,92,1,2017011089651,0.679,45,0,900,90045,1,2,22,430,2400,9993,20000,9999999,6,4,3,4,4,1,1,92,0,1,101,1,63,1,2,200,0,0,12,1200,0,0,7,71,0,0,3,30,1,999,0,0,0,0,0,0,0,4,0,0
2017,201701,1035279,2017000881917,1,73,4,2017010352791,0.679,41,51,1301,130141,1,2,22,1200,240,9993,80,9999999,1,20,10,1,4,1,1,72,0,1,101,1,28,6,1,100,0,0,41,4100,0,0,7,71,0,0,3,30,1,889,2,22,1,6,0,80,8,1,0,0
2017,201701,1298317,2017000454085,5,61,1,2017012983171,0.679,51,0,51095,5109551,1,1,13,0,1920,9993,63200,160000,6,6,1,4,4,3,4,67,0,9,901,1,10,6,1,100,0,0,51,5100,0,0,1,16,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,19251,2017001348694,4,39,1,2017000192511,0.679,1,73,1303,130301,1,1,12,0,3000,600,394000,650000,9,1,3,5,4,3,4,52,0,3,301,1,12,6,1,100,0,0,1,100,0,0,2,23,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,4,0
